block,block_id,parameter,parameter_name,address,access,size_byte,default_value,param_mask,param_shift,max_value
ErrTop,Global,clr_on_read_top,ErrTop_clr_on_read_top,0x39a,rw,1,0,1,0,1
ErrTop,Global,wr_data_top,ErrTop_wr_data_top,0x39b,rw,2,0,65535,0,65535
ErrTop,Global,err_wr_data,ErrTop_err_wr_data,0x39d,rw,1,1,255,0,255
ErrTop,Global,msk_dat_top,ErrTop_msk_dat_top,0x39e,ro,2,0,65535,0,65535
ErrTop,Global,err_out_top,ErrTop_err_out_top,0x3a0,ro,2,0,1,14,1
ErrTop,Global,err_dat_top,ErrTop_err_dat_top,0x3a0,ro,2,0,8191,0,8191
FCtrl,Global,reset_b_fc_counters,FCtrl_reset_b_fc_counters,0x3a5,rw,1,1,1,5,1
FCtrl,Global,force_fc_error,FCtrl_force_fc_error,0x3a5,rw,1,0,1,4,1
FCtrl,Global,invert_command_rx,FCtrl_invert_command_rx,0x3a5,rw,1,0,1,3,1
FCtrl,Global,pre_l1a_offset,FCtrl_pre_l1a_offset,0x3a5,rw,1,0,3,1,3
FCtrl,Global,edge_sel_t1,FCtrl_edge_sel_t1,0x3a5,rw,1,1,1,0,1
FCtrl,Global,locked,FCtrl_locked,0x3a6,ro,1,0,1,2,1
FCtrl,Global,fc_error_fcmd_count,FCtrl_fc_error_fcmd_count,0x3a6,ro,1,0,1,1,1
FCtrl,Global,command_rx_inverted,FCtrl_command_rx_inverted,0x3a6,ro,1,0,1,0,1
FCtrl,Global,fc_error_count,FCtrl_fc_error_count,0x3a7,ro,1,0,255,0,255
FCtrl,Global,lock_count,FCtrl_lock_count,0x3a8,ro,1,0,255,0,255
FmtBuf,Global,tx_sync_word,FmtBuf_tx_sync_word,0x3a9,rw,2,1807,65535,0,65535
FmtBuf,Global,buff_t1,FmtBuf_buff_t1,0x3ab,rw,2,48,65535,0,65535
FmtBuf,Global,buff_t2,FmtBuf_buff_t2,0x3ad,rw,2,511,65535,0,65535
FmtBuf,Global,buff_t3,FmtBuf_buff_t3,0x3af,rw,1,0,255,0,255
FmtBuf,Global,eporttx_numen,FmtBuf_eporttx_numen,0x3b0,rw,1,2,15,4,15
FmtBuf,Global,use_sum,FmtBuf_use_sum,0x3b0,rw,1,1,1,2,1
FmtBuf,Global,stc_type,FmtBuf_stc_type,0x3b0,rw,1,1,3,0,3
FmtBuf,Global,mask_ae,FmtBuf_mask_ae,0x3b1,rw,16,340282366920938463463374607431768211455,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
FmtBuf,Global,mask_ae2,FmtBuf_mask_ae2,0x3c1,rw,2,65535,65535,0,65535
FmtBuf,Global,buffer_out_err,FmtBuf_buffer_out_err,0x3c3,ro,1,0,255,0,255
Misc,Global,run,Misc_run,0xbec,rw,1,0,1,1,1
Misc,Global,rw_ecc_err_clr,Misc_rw_ecc_err_clr,0xbec,rw,1,0,1,0,1
Misc,Global,pusm_state,Misc_pusm_state,0xbed,ro,1,0,15,0,15
Mux,00,select,Mux_00,0x3c4,rw,1,0,255,0,255
Mux,01,select,Mux_01,0x3c5,rw,1,1,255,0,255
Mux,02,select,Mux_02,0x3c6,rw,1,2,255,0,255
Mux,03,select,Mux_03,0x3c7,rw,1,3,255,0,255
Mux,04,select,Mux_04,0x3c8,rw,1,4,255,0,255
Mux,05,select,Mux_05,0x3c9,rw,1,5,255,0,255
Mux,06,select,Mux_06,0x3ca,rw,1,6,255,0,255
Mux,07,select,Mux_07,0x3cb,rw,1,7,255,0,255
Mux,08,select,Mux_08,0x3cc,rw,1,8,255,0,255
Mux,09,select,Mux_09,0x3cd,rw,1,9,255,0,255
Mux,10,select,Mux_10,0x3ce,rw,1,10,255,0,255
Mux,11,select,Mux_11,0x3cf,rw,1,11,255,0,255
Mux,12,select,Mux_12,0x3d0,rw,1,12,255,0,255
Mux,13,select,Mux_13,0x3d1,rw,1,13,255,0,255
Mux,14,select,Mux_14,0x3d2,rw,1,14,255,0,255
Mux,15,select,Mux_15,0x3d3,rw,1,15,255,0,255
Mux,16,select,Mux_16,0x3d4,rw,1,16,255,0,255
Mux,17,select,Mux_17,0x3d5,rw,1,17,255,0,255
Mux,18,select,Mux_18,0x3d6,rw,1,18,255,0,255
Mux,19,select,Mux_19,0x3d7,rw,1,19,255,0,255
Mux,20,select,Mux_20,0x3d8,rw,1,20,255,0,255
Mux,21,select,Mux_21,0x3d9,rw,1,21,255,0,255
Mux,22,select,Mux_22,0x3da,rw,1,22,255,0,255
Mux,23,select,Mux_23,0x3db,rw,1,23,255,0,255
Mux,24,select,Mux_24,0x3dc,rw,1,24,255,0,255
Mux,25,select,Mux_25,0x3dd,rw,1,25,255,0,255
Mux,26,select,Mux_26,0x3de,rw,1,26,255,0,255
Mux,27,select,Mux_27,0x3df,rw,1,27,255,0,255
Mux,28,select,Mux_28,0x3e0,rw,1,28,255,0,255
Mux,29,select,Mux_29,0x3e1,rw,1,29,255,0,255
Mux,30,select,Mux_30,0x3e2,rw,1,30,255,0,255
Mux,31,select,Mux_31,0x3e3,rw,1,31,255,0,255
Mux,32,select,Mux_32,0x3e4,rw,1,32,255,0,255
Mux,33,select,Mux_33,0x3e5,rw,1,33,255,0,255
Mux,34,select,Mux_34,0x3e6,rw,1,34,255,0,255
Mux,35,select,Mux_35,0x3e7,rw,1,35,255,0,255
Mux,36,select,Mux_36,0x3e8,rw,1,36,255,0,255
Mux,37,select,Mux_37,0x3e9,rw,1,37,255,0,255
Mux,38,select,Mux_38,0x3ea,rw,1,38,255,0,255
Mux,39,select,Mux_39,0x3eb,rw,1,39,255,0,255
Mux,40,select,Mux_40,0x3ec,rw,1,40,255,0,255
Mux,41,select,Mux_41,0x3ed,rw,1,41,255,0,255
Mux,42,select,Mux_42,0x3ee,rw,1,42,255,0,255
Mux,43,select,Mux_43,0x3ef,rw,1,43,255,0,255
Mux,44,select,Mux_44,0x3f0,rw,1,44,255,0,255
Mux,45,select,Mux_45,0x3f1,rw,1,45,255,0,255
Mux,46,select,Mux_46,0x3f2,rw,1,46,255,0,255
Mux,47,select,Mux_47,0x3f3,rw,1,47,255,0,255
Pll,Global,enable_des,Pll_enable_des,0x517,rw,2,0,1,12,1
Pll,Global,enable_ser,Pll_enable_ser,0x517,rw,2,0,1,8,1
Pll,Global,clktree_c_disable,Pll_clktree_c_disable,0x517,rw,2,0,1,6,1
Pll,Global,clktree_b_disable,Pll_clktree_b_disable,0x517,rw,2,0,1,3,1
Pll,Global,clktree_a_disable,Pll_clktree_a_disable,0x517,rw,2,0,1,0,1
Pll,Global,clk2g56_enable,Pll_clk2g56_enable,0x519,rw,3,1,1,21,1
Pll,Global,clk1g28_enable,Pll_clk1g28_enable,0x519,rw,3,1,1,18,1
Pll,Global,clk640m_enable,Pll_clk640m_enable,0x519,rw,3,1,1,15,1
Pll,Global,clk320m_enable,Pll_clk320m_enable,0x519,rw,3,1,1,12,1
Pll,Global,clk160m_enable,Pll_clk160m_enable,0x519,rw,3,1,1,9,1
Pll,Global,clk80m_enable,Pll_clk80m_enable,0x519,rw,3,1,1,6,1
Pll,Global,clk40m_enable,Pll_clk40m_enable,0x519,rw,3,1,1,3,1
Pll,Global,enable_phase_shifter,Pll_enable_phase_shifter,0x519,rw,3,1,1,0,1
Pll,Global,enable_fd,Pll_enable_fd,0x51c,rw,4,0,1,31,1
Pll,Global,enable_cdr,Pll_enable_cdr,0x51c,rw,4,0,1,30,1
Pll,Global,co_dis_data_counter_ref,Pll_co_dis_data_counter_ref,0x51c,rw,4,1,1,29,1
Pll,Global,co_dis_de_svbiasgen,Pll_co_dis_de_svbiasgen,0x51c,rw,4,1,1,26,1
Pll,Global,enable_cdr_r,Pll_enable_cdr_r,0x51c,rw,4,0,1,25,1
Pll,Global,data_mux_cfg,Pll_data_mux_cfg,0x51c,rw,4,3,3,19,3
Pll,Global,config_p_ff_cdr,Pll_config_p_ff_cdr,0x51c,rw,4,5,15,15,15
Pll,Global,config_p_cdr,Pll_config_p_cdr,0x51c,rw,4,5,15,11,15
Pll,Global,config_i_fll,Pll_config_i_fll,0x51c,rw,4,5,15,7,15
Pll,Global,config_i_cdr,Pll_config_i_cdr,0x51c,rw,4,5,15,3,15
Pll,Global,config_ff_cap,Pll_config_ff_cap,0x51c,rw,4,6,7,0,7
Pll,Global,config_ff_cap_wl,Pll_config_ff_cap_wl,0x520,rw,4,3,7,28,7
Pll,Global,pll_r_config_wl,Pll_pll_r_config_wl,0x520,rw,4,4,15,24,15
Pll,Global,config_p_pll_wl,Pll_config_p_pll_wl,0x520,rw,4,5,15,20,15
Pll,Global,config_i_pll_wl,Pll_config_i_pll_wl,0x520,rw,4,5,15,16,15
Pll,Global,config_i_fll_wl,Pll_config_i_fll_wl,0x520,rw,4,0,15,12,15
Pll,Global,config_p_ff_cdr_wl,Pll_config_p_ff_cdr_wl,0x520,rw,4,5,15,8,15
Pll,Global,config_p_cdr_wl,Pll_config_p_cdr_wl,0x520,rw,4,5,15,4,15
Pll,Global,config_i_cdr_wl,Pll_config_i_cdr_wl,0x520,rw,4,5,15,0,15
Pll,Global,vco_cap_select,Pll_vco_cap_select,0x524,rw,5,248,511,31,511
Pll,Global,ref_clk_sel,Pll_ref_clk_sel,0x530,rw,2,1,1,15,1
Pll,Global,override_vc,Pll_override_vc,0x524,rw,5,0,1,25,1
Pll,Global,vco_bypass,Pll_vco_bypass,0x524,rw,5,0,1,24,1
Pll,Global,enable_pll,Pll_enable_pll,0x524,rw,5,1,1,23,1
Pll,Global,connect_pll,Pll_connect_pll,0x524,rw,5,1,1,22,1
Pll,Global,connect_cdr,Pll_connect_cdr,0x524,rw,5,0,1,21,1
Pll,Global,vco_rail_mode,Pll_vco_rail_mode,0x524,rw,5,1,1,20,1
Pll,Global,vco_dac,Pll_vco_dac,0x524,rw,5,8,15,16,15
Pll,Global,pll_r_config,Pll_pll_r_config,0x524,rw,5,4,15,12,15
Pll,Global,config_p_pll,Pll_config_p_pll,0x524,rw,5,5,15,8,15
Pll,Global,config_i_pll,Pll_config_i_pll,0x524,rw,5,5,15,4,15
Pll,Global,bias_genconfig,Pll_bias_genconfig,0x524,rw,5,8,15,0,15
Pll,Global,frame_aligner_is_locked,Pll_frame_aligner_is_locked,0x529,rw,4,0,1,30,1
Pll,Global,disable_frame_aligner_lock_control,Pll_disable_frame_aligner_lock_control,0x529,rw,4,0,1,29,1
Pll,Global,enable_control_override,Pll_enable_control_override,0x529,rw,4,0,1,28,1
Pll,Global,enable_cap_bank_override,Pll_enable_cap_bank_override,0x529,rw,4,0,1,27,1
Pll,Global,rx_lock_mode,Pll_rx_lock_mode,0x529,rw,4,0,1,26,1
Pll,Global,mode,Pll_mode,0x529,rw,4,0,1,25,1
Pll,Global,lf_enable,Pll_lf_enable,0x529,rw,4,1,1,24,1
Pll,Global,wait_pll_time,Pll_wait_pll_time,0x529,rw,4,8,15,20,15
Pll,Global,wait_cdr_time,Pll_wait_cdr_time,0x529,rw,4,8,15,16,15
Pll,Global,sel_end_of_count,Pll_sel_end_of_count,0x529,rw,4,12,15,12,15
Pll,Global,lf_un_lock_thr_counter,Pll_lf_un_lock_thr_counter,0x529,rw,4,8,15,8,15
Pll,Global,lf_re_lock_thr_counter,Pll_lf_re_lock_thr_counter,0x529,rw,4,8,15,4,15
Pll,Global,lf_lock_thr_counter,Pll_lf_lock_thr_counter,0x529,rw,4,8,15,0,15
Pll,Global,phase_of_enable_1g28,Pll_phase_of_enable_1g28,0x52d,rw,3,0,31,18,31
Pll,Global,toclkgen_dis_vco,Pll_toclkgen_dis_vco,0x52d,rw,3,0,1,15,1
Pll,Global,toclkgen_dis_ser,Pll_toclkgen_dis_ser,0x52d,rw,3,0,1,12,1
Pll,Global,toclkgen_dis_ext,Pll_toclkgen_dis_ext,0x52d,rw,3,1,1,9,1
Pll,Global,toclkgen_dis_eom,Pll_toclkgen_dis_eom,0x52d,rw,3,0,1,6,1
Pll,Global,toclkgen_dis_des,Pll_toclkgen_dis_des,0x52d,rw,3,0,1,3,1
Pll,Global,toclkgen_dis_clk,Pll_toclkgen_dis_clk,0x52d,rw,3,0,1,0,1
Pll,Global,output_clk_sel,Pll_output_clk_sel,0x530,rw,2,0,7,12,7
Pll,Global,ref_clk_set_common_mode,Pll_ref_clk_set_common_mode,0x530,rw,2,0,1,9,1
Pll,Global,ref_clk_enable_termination,Pll_ref_clk_enable_termination,0x530,rw,2,0,1,6,1
Pll,Global,ref_clk_enable_rx,Pll_ref_clk_enable_rx,0x530,rw,2,1,1,3,1
Pll,Global,tofb_div_skip,Pll_tofb_div_skip,0x530,rw,2,0,1,0,1
Pll,Global,reset_e_tx_par_enable_intr,Pll_reset_e_tx_par_enable_intr,0x532,rw,1,0,1,3,1
Pll,Global,reset_pll_not_locked_intr,Pll_reset_pll_not_locked_intr,0x532,rw,1,0,1,2,1
Pll,Global,lj_cdr_cap_bank_search_active,Pll_lj_cdr_cap_bank_search_active,0x533,ro,3,0,1,19,1
Pll,Global,sm_locked,Pll_sm_locked,0x533,ro,3,0,1,18,1
Pll,Global,sm_state,Pll_sm_state,0x533,ro,3,0,15,14,15
Pll,Global,end_counter_ref_clk,Pll_end_counter_ref_clk,0x533,ro,3,0,1,13,1
Pll,Global,end_counter_vco,Pll_end_counter_vco,0x533,ro,3,0,1,12,1
Pll,Global,lf_loss_of_lock_count,Pll_lf_loss_of_lock_count,0x533,ro,3,0,255,4,255
Pll,Global,lf_locked,Pll_lf_locked,0x533,ro,3,0,1,3,1
Pll,Global,lf_inst_lock,Pll_lf_inst_lock,0x533,ro,3,0,1,2,1
Pll,Global,lf_state,Pll_lf_state,0x533,ro,3,0,3,0,3
Pll,Global,pll_not_locked_timeout,Pll_pll_not_locked_timeout,0x536,ro,2,0,1,3,1
Pll,Global,parallel_enable_intr_a,Pll_parallel_enable_intr_a,0x536,ro,2,0,1,2,1
Pll,Global,parallel_enable_intr_b,Pll_parallel_enable_intr_b,0x536,ro,2,0,1,1,1
Pll,Global,parallel_enable_intr_c,Pll_parallel_enable_intr_c,0x536,ro,2,0,1,0,1
